ArticleItem;LT_Revision;Product Group;Installation;Optic;Beam & Material;Modulation;Power Supply;/;Lampcolor;Length;Light Direct;Light Indirect;Driver;Trough wiring;Colour;LLMF 50kh;Error Code;Luminous flux (lumen);Power (Watt);Power factor;Luminous flux uplight;Luminous flux downlight;UGR;Shielding angle C0;Shielding angle C90;Number of drivers
V3SDC0M/N90LD0X2;_LTRevAA;V3;S;D;C;0;M;/;N;9;0;L;D;0;X2;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC0M/N90MD0X0;_LTRevAA;V3;S;D;C;0;M;/;N;9;0;M;D;0;X0;0.987631356;0;8200;;0.96;8200;0;0;0;0;1
V3SDC0M/N90MD0X1;_LTRevAA;V3;S;D;C;0;M;/;N;9;0;M;D;0;X1;0.987631356;0;8200;;0.96;8200;0;0;0;0;1
V3SDC0M/N90MD0X2;_LTRevAA;V3;S;D;C;0;M;/;N;9;0;M;D;0;X2;0.987631356;0;8200;;0.96;8200;0;0;0;0;1
V3SDC0M/W00LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;0;0;L;D;0;X0;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC0M/W00LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;0;0;L;D;0;X1;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC0M/W00LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;0;0;L;D;0;X2;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC0M/W00MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;0;0;M;D;0;X0;0.987099335;512;8750;;0.97;8750;0;0;0;0;1
V3SDC0M/W00MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;0;0;M;D;0;X1;0.987099335;512;8750;;0.97;8750;0;0;0;0;1
V3SDC0M/W00MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;0;0;M;D;0;X2;0.987099335;512;8750;;0.97;8750;0;0;0;0;1
V3SDC0M/W30MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;3;0;M;D;0;X0;0.987099335;32768;2700;;0.85;2700;0;0;0;0;1
V3SDC0M/W30MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;3;0;M;D;0;X1;0.987099335;32768;2700;;0.85;2700;0;0;0;0;1
V3SDC0M/W30MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;3;0;M;D;0;X2;0.987099335;32768;2700;;0.85;2700;0;0;0;0;1
V3SDC0M/W40LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;4;0;L;D;0;X0;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC0M/W40LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;4;0;L;D;0;X1;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC0M/W40LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;4;0;L;D;0;X2;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC0M/W40MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;4;0;M;D;0;X0;0.987099335;32768;3500;;0.89;3500;0;0;0;0;1
V3SDC0M/W40MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;4;0;M;D;0;X1;0.987099335;32768;3500;;0.89;3500;0;0;0;0;1
V3SDC0M/W40MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;4;0;M;D;0;X2;0.987099335;32768;3500;;0.89;3500;0;0;0;0;1
V3SDC0M/W50LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;5;0;L;D;0;X0;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC0M/W50LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;5;0;L;D;0;X1;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC0M/W50LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;5;0;L;D;0;X2;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC0M/W50MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;5;0;M;D;0;X0;0.987099335;0;4400;;0.92;4400;0;0;0;0;1
V3SDC0M/W50MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;5;0;M;D;0;X1;0.987099335;0;4400;;0.92;4400;0;0;0;0;1
V3SDC0M/W50MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;5;0;M;D;0;X2;0.987099335;0;4400;;0.92;4400;0;0;0;0;1
V3SDC0M/W60LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;6;0;L;D;0;X0;0.989899466;32768;2950;;0.86;2950;0;0;0;0;1
V3SDC0M/W60LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;6;0;L;D;0;X1;0.989899466;32768;2950;;0.86;2950;0;0;0;0;1
V3SDC0M/W60LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;6;0;L;D;0;X2;0.989899466;32768;2950;;0.86;2950;0;0;0;0;1
V3SDC0M/W60MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;6;0;M;D;0;X0;0.987099335;0;5250;;0.94;5250;0;0;0;0;1
V3SDC0M/W60MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;6;0;M;D;0;X1;0.987099335;0;5250;;0.94;5250;0;0;0;0;1
V3SDC0M/W60MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;6;0;M;D;0;X2;0.987099335;0;5250;;0.94;5250;0;0;0;0;1
V3SDC0M/W70LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;7;0;L;D;0;X0;0.989899466;32768;3450;;0.89;3450;0;0;0;0;1
V3SDC0M/W70LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;7;0;L;D;0;X1;0.989899466;32768;3450;;0.89;3450;0;0;0;0;1
V3SDC0M/W70LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;7;0;L;D;0;X2;0.989899466;32768;3450;;0.89;3450;0;0;0;0;1
V3SDC0M/W70MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;7;0;M;D;0;X0;0.987099335;0;6150;;0.95;6150;0;0;0;0;1
V3SDC0M/W70MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;7;0;M;D;0;X1;0.987099335;0;6150;;0.95;6150;0;0;0;0;1
V3SDC0M/W70MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;7;0;M;D;0;X2;0.987099335;0;6150;;0.95;6150;0;0;0;0;1
V3SDC0M/W80LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;8;0;L;D;0;X0;0.989899466;0;3950;;0.9;3950;0;0;0;0;1
V3SDC0M/W80LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;8;0;L;D;0;X1;0.989899466;0;3950;;0.9;3950;0;0;0;0;1
V3SDC0M/W80LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;8;0;L;D;0;X2;0.989899466;0;3950;;0.9;3950;0;0;0;0;1
V3SDC0M/W80MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;8;0;M;D;0;X0;0.987099335;0;7000;;0.96;7000;0;0;0;0;1
V3SDC0M/W80MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;8;0;M;D;0;X1;0.987099335;0;7000;;0.96;7000;0;0;0;0;1
V3SDC0M/W80MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;8;0;M;D;0;X2;0.987099335;0;7000;;0.96;7000;0;0;0;0;1
V3SDC0M/W90LD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;9;0;L;D;0;X0;0.989899466;0;4400;;0.92;4400;0;0;0;0;1
V3SDC0M/W90LD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;9;0;L;D;0;X1;0.989899466;0;4400;;0.92;4400;0;0;0;0;1
V3SDC0M/W90LD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;9;0;L;D;0;X2;0.989899466;0;4400;;0.92;4400;0;0;0;0;1
V3SDC0M/W90MD0X0;_LTRevAA;V3;S;D;C;0;M;/;W;9;0;M;D;0;X0;0.987099335;0;7900;;0.96;7900;0;0;0;0;1
V3SDC0M/W90MD0X1;_LTRevAA;V3;S;D;C;0;M;/;W;9;0;M;D;0;X1;0.987099335;0;7900;;0.96;7900;0;0;0;0;1
V3SDC0M/W90MD0X2;_LTRevAA;V3;S;D;C;0;M;/;W;9;0;M;D;0;X2;0.987099335;0;7900;;0.96;7900;0;0;0;0;1
V3SDC1M/000005X0;_LTRevAA;V3;S;D;C;1;M;/;0;0;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/000005X1;_LTRevAA;V3;S;D;C;1;M;/;0;0;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/000005X2;_LTRevAA;V3;S;D;C;1;M;/;0;0;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/030005X0;_LTRevAA;V3;S;D;C;1;M;/;0;3;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/030005X1;_LTRevAA;V3;S;D;C;1;M;/;0;3;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/030005X2;_LTRevAA;V3;S;D;C;1;M;/;0;3;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/040005X0;_LTRevAA;V3;S;D;C;1;M;/;0;4;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/040005X1;_LTRevAA;V3;S;D;C;1;M;/;0;4;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/040005X2;_LTRevAA;V3;S;D;C;1;M;/;0;4;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/050005X0;_LTRevAA;V3;S;D;C;1;M;/;0;5;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/050005X1;_LTRevAA;V3;S;D;C;1;M;/;0;5;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/050005X2;_LTRevAA;V3;S;D;C;1;M;/;0;5;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/060005X0;_LTRevAA;V3;S;D;C;1;M;/;0;6;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/060005X1;_LTRevAA;V3;S;D;C;1;M;/;0;6;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/060005X2;_LTRevAA;V3;S;D;C;1;M;/;0;6;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/070005X0;_LTRevAA;V3;S;D;C;1;M;/;0;7;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/070005X1;_LTRevAA;V3;S;D;C;1;M;/;0;7;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/070005X2;_LTRevAA;V3;S;D;C;1;M;/;0;7;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/080005X0;_LTRevAA;V3;S;D;C;1;M;/;0;8;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/080005X1;_LTRevAA;V3;S;D;C;1;M;/;0;8;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/080005X2;_LTRevAA;V3;S;D;C;1;M;/;0;8;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/090005X0;_LTRevAA;V3;S;D;C;1;M;/;0;9;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/090005X1;_LTRevAA;V3;S;D;C;1;M;/;0;9;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/090005X2;_LTRevAA;V3;S;D;C;1;M;/;0;9;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC1M/N00LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;0;0;L;D;5;X0;0.990140667;512;5100;;0.93;5100;0;0;0;0;1
V3SDC1M/N00LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;0;0;L;D;5;X1;0.990140667;512;5100;;0.93;5100;0;0;0;0;1
V3SDC1M/N00LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;0;0;L;D;5;X2;0.990140667;512;5100;;0.93;5100;0;0;0;0;1
V3SDC1M/N40LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;4;0;L;D;5;X0;0.990140667;33792;2050;;0.78;2050;0;0;0;0;1
V3SDC1M/N40LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;4;0;L;D;5;X1;0.990140667;33792;2050;;0.78;2050;0;0;0;0;1
V3SDC1M/N40LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;4;0;L;D;5;X2;0.990140667;33792;2050;;0.78;2050;0;0;0;0;1
V3SDC1M/N50LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;5;0;L;D;5;X0;0.990140667;32768;2550;;0.83;2550;0;0;0;0;1
V3SDC1M/N50LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;5;0;L;D;5;X1;0.990140667;32768;2550;;0.83;2550;0;0;0;0;1
V3SDC1M/N50LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;5;0;L;D;5;X2;0.990140667;32768;2550;;0.83;2550;0;0;0;0;1
V3SDC1M/N60LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;6;0;L;D;5;X0;0.990140667;32768;3050;;0.86;3050;0;0;0;0;1
V3SDC1M/N60LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;6;0;L;D;5;X1;0.990140667;32768;3050;;0.86;3050;0;0;0;0;1
V3SDC1M/N60LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;6;0;L;D;5;X2;0.990140667;32768;3050;;0.86;3050;0;0;0;0;1
V3SDC1M/N70LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;7;0;L;D;5;X0;0.990140667;32768;3600;;0.89;3600;0;0;0;0;1
V3SDC1M/N70LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;7;0;L;D;5;X1;0.990140667;32768;3600;;0.89;3600;0;0;0;0;1
V3SDC1M/N70LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;7;0;L;D;5;X2;0.990140667;32768;3600;;0.89;3600;0;0;0;0;1
V3SDC1M/N80LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;8;0;L;D;5;X0;0.990140667;0;4100;;0.9;4100;0;0;0;0;1
V3SDC1M/N80LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;8;0;L;D;5;X1;0.990140667;0;4100;;0.9;4100;0;0;0;0;1
V3SDC1M/N80LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;8;0;L;D;5;X2;0.990140667;0;4100;;0.9;4100;0;0;0;0;1
V3SDC1M/N90LD5X0;_LTRevAA;V3;S;D;C;1;M;/;N;9;0;L;D;5;X0;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC1M/N90LD5X1;_LTRevAA;V3;S;D;C;1;M;/;N;9;0;L;D;5;X1;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC1M/N90LD5X2;_LTRevAA;V3;S;D;C;1;M;/;N;9;0;L;D;5;X2;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC1M/W00LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;0;0;L;D;5;X0;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC1M/W00LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;0;0;L;D;5;X1;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC1M/W00LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;0;0;L;D;5;X2;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC1M/W40LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;4;0;L;D;5;X0;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC1M/W40LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;4;0;L;D;5;X1;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC1M/W40LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;4;0;L;D;5;X2;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC1M/W50LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;5;0;L;D;5;X0;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC1M/W50LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;5;0;L;D;5;X1;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC1M/W50LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;5;0;L;D;5;X2;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC1M/W60LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;6;0;L;D;5;X0;0.989899466;32768;2950;;0.86;2950;0;0;0;0;1
V3SDC1M/W60LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;6;0;L;D;5;X1;0.989899466;32768;2950;;0.86;2950;0;0;0;0;1
V3SDC1M/W60LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;6;0;L;D;5;X2;0.989899466;32768;2950;;0.86;2950;0;0;0;0;1
V3SDC1M/W70LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;7;0;L;D;5;X0;0.989899466;32768;3450;;0.89;3450;0;0;0;0;1
V3SDC1M/W70LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;7;0;L;D;5;X1;0.989899466;32768;3450;;0.89;3450;0;0;0;0;1
V3SDC1M/W70LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;7;0;L;D;5;X2;0.989899466;32768;3450;;0.89;3450;0;0;0;0;1
V3SDC1M/W80LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;8;0;L;D;5;X0;0.989899466;0;3950;;0.9;3950;0;0;0;0;1
V3SDC1M/W80LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;8;0;L;D;5;X1;0.989899466;0;3950;;0.9;3950;0;0;0;0;1
V3SDC1M/W80LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;8;0;L;D;5;X2;0.989899466;0;3950;;0.9;3950;0;0;0;0;1
V3SDC1M/W90LD5X0;_LTRevAA;V3;S;D;C;1;M;/;W;9;0;L;D;5;X0;0.989899466;0;4400;;0.92;4400;0;0;0;0;1
V3SDC1M/W90LD5X1;_LTRevAA;V3;S;D;C;1;M;/;W;9;0;L;D;5;X1;0.989899466;0;4400;;0.92;4400;0;0;0;0;1
V3SDC1M/W90LD5X2;_LTRevAA;V3;S;D;C;1;M;/;W;9;0;L;D;5;X2;0.989899466;0;4400;;0.92;4400;0;0;0;0;1
V3SDC2C/000005X0;_LTRevAA;V3;S;D;C;2;C;/;0;0;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/000005X1;_LTRevAA;V3;S;D;C;2;C;/;0;0;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/000005X2;_LTRevAA;V3;S;D;C;2;C;/;0;0;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/020005X0;_LTRevAA;V3;S;D;C;2;C;/;0;2;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/020005X1;_LTRevAA;V3;S;D;C;2;C;/;0;2;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/020005X2;_LTRevAA;V3;S;D;C;2;C;/;0;2;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/030005X0;_LTRevAA;V3;S;D;C;2;C;/;0;3;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/030005X1;_LTRevAA;V3;S;D;C;2;C;/;0;3;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/030005X2;_LTRevAA;V3;S;D;C;2;C;/;0;3;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/040005X0;_LTRevAA;V3;S;D;C;2;C;/;0;4;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/040005X1;_LTRevAA;V3;S;D;C;2;C;/;0;4;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/040005X2;_LTRevAA;V3;S;D;C;2;C;/;0;4;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/050005X0;_LTRevAA;V3;S;D;C;2;C;/;0;5;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/050005X1;_LTRevAA;V3;S;D;C;2;C;/;0;5;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/050005X2;_LTRevAA;V3;S;D;C;2;C;/;0;5;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/060005X0;_LTRevAA;V3;S;D;C;2;C;/;0;6;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/060005X1;_LTRevAA;V3;S;D;C;2;C;/;0;6;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/060005X2;_LTRevAA;V3;S;D;C;2;C;/;0;6;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/070005X0;_LTRevAA;V3;S;D;C;2;C;/;0;7;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/070005X1;_LTRevAA;V3;S;D;C;2;C;/;0;7;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/070005X2;_LTRevAA;V3;S;D;C;2;C;/;0;7;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/080005X0;_LTRevAA;V3;S;D;C;2;C;/;0;8;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/080005X1;_LTRevAA;V3;S;D;C;2;C;/;0;8;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/080005X2;_LTRevAA;V3;S;D;C;2;C;/;0;8;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/090005X0;_LTRevAA;V3;S;D;C;2;C;/;0;9;0;0;0;5;X0;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/090005X1;_LTRevAA;V3;S;D;C;2;C;/;0;9;0;0;0;5;X1;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/090005X2;_LTRevAA;V3;S;D;C;2;C;/;0;9;0;0;0;5;X2;0;4;0;;0;0;0;0;0;0;1
V3SDC2C/N00LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;0;0;L;D;5;X0;0.990140667;512;5100;;0.93;5100;0;0;0;0;1
V3SDC2C/N00LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;0;0;L;D;5;X1;0.990140667;512;5100;;0.93;5100;0;0;0;0;1
V3SDC2C/N00LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;0;0;L;D;5;X2;0.990140667;512;5100;;0.93;5100;0;0;0;0;1
V3SDC2C/N40LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;4;0;L;D;5;X0;0.990140667;33792;2050;;0.78;2050;0;0;0;0;1
V3SDC2C/N40LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;4;0;L;D;5;X1;0.990140667;33792;2050;;0.78;2050;0;0;0;0;1
V3SDC2C/N40LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;4;0;L;D;5;X2;0.990140667;33792;2050;;0.78;2050;0;0;0;0;1
V3SDC2C/N50LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;5;0;L;D;5;X0;0.990140667;32768;2550;;0.83;2550;0;0;0;0;1
V3SDC2C/N50LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;5;0;L;D;5;X1;0.990140667;32768;2550;;0.83;2550;0;0;0;0;1
V3SDC2C/N50LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;5;0;L;D;5;X2;0.990140667;32768;2550;;0.83;2550;0;0;0;0;1
V3SDC2C/N60LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;6;0;L;D;5;X0;0.990140667;32768;3050;;0.86;3050;0;0;0;0;1
V3SDC2C/N60LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;6;0;L;D;5;X1;0.990140667;32768;3050;;0.86;3050;0;0;0;0;1
V3SDC2C/N60LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;6;0;L;D;5;X2;0.990140667;32768;3050;;0.86;3050;0;0;0;0;1
V3SDC2C/N70LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;7;0;L;D;5;X0;0.990140667;32768;3600;;0.89;3600;0;0;0;0;1
V3SDC2C/N70LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;7;0;L;D;5;X1;0.990140667;32768;3600;;0.89;3600;0;0;0;0;1
V3SDC2C/N70LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;7;0;L;D;5;X2;0.990140667;32768;3600;;0.89;3600;0;0;0;0;1
V3SDC2C/N80LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;8;0;L;D;5;X0;0.990140667;0;4100;;0.9;4100;0;0;0;0;1
V3SDC2C/N80LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;8;0;L;D;5;X1;0.990140667;0;4100;;0.9;4100;0;0;0;0;1
V3SDC2C/N80LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;8;0;L;D;5;X2;0.990140667;0;4100;;0.9;4100;0;0;0;0;1
V3SDC2C/N90LD5X0;_LTRevAA;V3;S;D;C;2;C;/;N;9;0;L;D;5;X0;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC2C/N90LD5X1;_LTRevAA;V3;S;D;C;2;C;/;N;9;0;L;D;5;X1;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC2C/N90LD5X2;_LTRevAA;V3;S;D;C;2;C;/;N;9;0;L;D;5;X2;0.990140667;0;4600;;0.92;4600;0;0;0;0;1
V3SDC2C/W00LD5X0;_LTRevAA;V3;S;D;C;2;C;/;W;0;0;L;D;5;X0;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC2C/W00LD5X1;_LTRevAA;V3;S;D;C;2;C;/;W;0;0;L;D;5;X1;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC2C/W00LD5X2;_LTRevAA;V3;S;D;C;2;C;/;W;0;0;L;D;5;X2;0.989899466;512;4900;;0.93;4900;0;0;0;0;1
V3SDC2C/W40LD5X0;_LTRevAA;V3;S;D;C;2;C;/;W;4;0;L;D;5;X0;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC2C/W40LD5X1;_LTRevAA;V3;S;D;C;2;C;/;W;4;0;L;D;5;X1;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC2C/W40LD5X2;_LTRevAA;V3;S;D;C;2;C;/;W;4;0;L;D;5;X2;0.989899466;33792;1950;;0.78;1950;0;0;0;0;1
V3SDC2C/W50LD5X0;_LTRevAA;V3;S;D;C;2;C;/;W;5;0;L;D;5;X0;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC2C/W50LD5X1;_LTRevAA;V3;S;D;C;2;C;/;W;5;0;L;D;5;X1;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
V3SDC2C/W50LD5X2;_LTRevAA;V3;S;D;C;2;C;/;W;5;0;L;D;5;X2;0.989899466;32768;2450;;0.83;2450;0;0;0;0;1
